,Country,Country Group,OPEC Member,Year, Crude oil production,Oil demand,Crude oil exports,Imports of crude oil,GDP,Oil Price
6599,Thailand,Other Asia,No,2013,149.452,1315.158904109589,,868.0,420528737876.717,108.56
6600,United Arab Emirates,Middle East ,Yes,2013,2796.534,665.1832344229705,2701.3900000000003,16.583333333333332,390427289203.54,108.56
6601,United Kingdom,OECD Europe,No,2013,796.074,1512.4191780821918,613.3455342465753,1016.0100273972604,2739818680930.19,108.56
6602,United States,OECD Americas,No,2013,7497.356,19114.36164383561,134.0,7730.0,16691517000000.0,108.56
6603,Venezuela,Latin America,Yes,2013,2789.486,831.0919178082191,1528.020538191781,24.5,,108.56
6604,Vietnam,Other Asia,No,2013,333.181,359.81439309589047,170.3333333,,171222025117.381,108.56
6605,Yemen,Middle East ,No,2013,121.03,,,,,108.56
6606,Belarus,,No,2013,,134.42797423041503,,454.0,75527984234.2342,108.56
6607,Belgium,,No,2013,,615.1315068493151,,557.7373698630138,520925468952.938,108.56
6608,Bulgaria,,No,2013,,94.31575694593562,,113.33333333333331,55758744571.1183,108.56
6609,Croatia,,No,2013,,97.52328767123288,,49.37490410958904,57769872074.883,108.56
6610,France,,No,2013,,1765.3753424657534,,1109.7402739726028,2808511203185.39,108.56
6611,Germany,,No,2013,,2435.3068493150686,,1829.3955342465756,3752513503278.41,108.56
6612,I.R.Iran,,No,2013,,1776.1869706312782,,,,108.56
6613,Italy,,No,2013,,1260.1808219178083,,1178.3923287671232,2130491320658.68,108.56
6614,Japan,,No,2013,,4524.216438356164,,3408.9166666666665,5155717056270.83,108.56
6615,Netherlands,,No,2013,,939.8767123287672,,951.1136438356164,866680000367.264,108.56
6616,New Zealand,,No,2013,,154.47397260273974,,,190521142196.379,108.56
6617,Pakistan,,No,2013,,437.2419301041096,,,231218567178.979,108.56
6618,Philippines,,No,2013,,319.26750475464297,,151.83333333333334,271836123723.678,108.56
6619,Poland,,No,2013,,505.041095890411,,,524201151607.188,108.56
6620,Romania,,No,2013,,167.2958904109589,,108.66666666666669,191549024910.604,108.56
6621,Serbia,,No,2013,,81.51506849315068,,,45519650911.4138,108.56
6622,Singapore,,No,2013,,1212.1836164383562,,784.3333333333334,302510668904.339,108.56
6623,South Africa,,No,2013,,651.0750171944323,,405.8333333333333,366810014300.222,108.56
6624,South Korea,,No,2013,,2328.2849315068493,,2450.2120273972605,,108.56
6625,Spain,,No,2013,,1208.3506849315067,,1168.5387397260274,1361854206549.39,108.56
6626,Syria,,No,2013,,153.92529315068495,,,,108.56
6627,Tunisia,,No,2013,,89.7428493150685,,,46251061734.4741,108.56
6628,Turkey,,No,2013,,746.7506849315068,,374.6786849315069,950595270314.296,108.56
6629,Turkmenistan,,No,2013,,133.83835616438355,,,39197543859.6491,108.56
6630,Ukraine,,No,2013,,273.47902538991264,,14.619945205479452,183310146378.081,108.56
6631,Trinidad & Tobago,,No,2013,,,38.16666666666666,82.40515068493151,,108.56
6632,Eqautorial Guinea,,No,2013,,,,0.0,,108.56
6633,Greece,,No,2013,,,,392.3061095890411,239862011450.103,108.56
6634,Morocco,,No,2013,,,,113.0,106825649872.108,108.56
6635,Sweden,,No,2013,,,,338.6969315068493,578742001487.571,108.56
6636,Arab World,,No,2013,,,,,2839626635836.57,108.56
6637,Caribbean small states,,No,2013,,,,,71284814647.9944,108.56
6638,Central Europe and the Baltics,,No,2013,,,,,1422416711189.95,108.56
6639,Early-demographic dividend,,No,2013,,,,,10160722334942.3,108.56
6640,East Asia & Pacific,,No,2013,,,,,21262544412410.1,108.56
6641,East Asia & Pacific (excluding high income),,No,2013,,,,,11860783587103.0,108.56
6642,East Asia & Pacific (IDA & IBRD countries),,No,2013,,,,,11837903738760.8,108.56
6643,Euro area,,No,2013,,,,,13190839006664.0,108.56
6644,Europe & Central Asia,,No,2013,,,,,23349158951152.4,108.56
6645,Europe & Central Asia (excluding high income),,No,2013,,,,,4369243129067.55,108.56
6646,Europe & Central Asia (IDA & IBRD countries),,No,2013,,,,,4893444280674.74,108.56
6647,European Union,,No,2013,,,,,18026881017254.8,108.56
6648,Fragile and conflict affected situations,,No,2013,,,,,810325310133.497,108.56
6649,Heavily indebted poor countries (HIPC),,No,2013,,,,,610041631803.768,108.56
6650,High income,,No,2013,,,,,49346301570030.6,108.56
6651,IBRD only,,No,2013,,,,,26510181016987.1,108.56
6652,IDA & IBRD total,,No,2013,,,,,28440718308132.7,108.56
6653,IDA blend,,No,2013,,,,,969503885737.184,108.56
6654,IDA only,,No,2013,,,,,955563577640.96,108.56
6655,IDA total,,No,2013,,,,,1935383621726.91,108.56
6656,Late-demographic dividend,,No,2013,,,,,19014316277878.7,108.56
6657,Latin America & Caribbean,,No,2013,,,,,6272989482508.83,108.56
6658,Latin America & Caribbean (excluding high income),,No,2013,,,,,5771411525042.99,108.56
6659,Latin America & the Caribbean (IDA & IBRD countries),,No,2013,,,,,6058596339699.08,108.56
6660,Least developed countries: UN classification,,No,2013,,,,,866105358955.164,108.56
6661,Low & middle income,,No,2013,,,,,27661455979444.4,108.56
6662,Low income,,No,2013,,,,,382592823547.049,108.56
6663,Lower middle income,,No,2013,,,,,5774458157744.91,108.56
6664,Middle East & North Africa,,No,2013,,,,,3524023587337.77,108.56
6665,Middle East & North Africa (excluding high income),,No,2013,,,,,1591675173595.67,108.56
6666,Middle East & North Africa (IDA & IBRD countries),,No,2013,,,,,1579070728219.37,108.56
6667,Middle income,,No,2013,,,,,27278175113689.0,108.56
6668,North America,,No,2013,,,,,18539718715830.2,108.56
6669,OECD members,,No,2013,,,,,48405202092121.3,108.56
6670,Other small states,,No,2013,,,,,431007987532.881,108.56
6671,Pacific island small states,,No,2013,,,,,8376051896.5881,108.56
6672,Post-demographic dividend,,No,2013,,,,,45848629855778.7,108.56
6673,Pre-demographic dividend,,No,2013,,,,,1401710558076.06,108.56
6674,Small states,,No,2013,,,,,510668854077.463,108.56
6675,South Asia,,No,2013,,,,,2356659793779.43,108.56
6676,South Asia (IDA & IBRD),,No,2013,,,,,2356659793779.43,108.56
6677,Sub-Saharan Africa,,No,2013,,,,,1698517981177.86,108.56
6678,Sub-Saharan Africa (excluding high income),,No,2013,,,,,1697106498117.33,108.56
6679,Sub-Saharan Africa (IDA & IBRD countries),,No,2013,,,,,1698517981177.86,108.56
6680,Upper middle income,,No,2013,,,,,21498865852640.0,108.56
6681,World,,No,2013,,,,,76990857251851.0,108.56
6682,Afghanistan,,No,2013,,,,,20046334303.9661,108.56
6683,Albania,,No,2013,,,,,12776277515.48,108.56
6684,American Samoa,,No,2013,,,,,641000000.0,108.56
6685,Andorra,,No,2013,,,,,3281585236.32501,108.56
6686,Antigua and Barbuda,,No,2013,,,,,1192925407.40741,108.56
6687,Armenia,,No,2013,,,,,11121465767.4067,108.56
6688,Austria,,No,2013,,,,,430068712971.867,108.56
6689,"Bahamas, The",,No,2013,,,,,10677200000.0,108.56
6690,Bangladesh,,No,2013,,,,,149990451022.29,108.56
6691,Barbados,,No,2013,,,,,4612500000.0,108.56
6692,Belize,,No,2013,,,,,1613705850.0,108.56
6693,Benin,,No,2013,,,,,9156748441.42175,108.56
6694,Bermuda,,No,2013,,,,,5573710000.0,108.56
6695,Bhutan,,No,2013,,,,,1798333725.83954,108.56
6696,Bolivia,,No,2013,,,,,30659338929.0883,108.56
6697,Bosnia and Herzegovina,,No,2013,,,,,18178503835.4491,108.56
6698,Botswana,,No,2013,,,,,14915780538.6724,108.56
6699,Brunei Darussalam,,No,2013,,,,,18093829923.2737,108.56
6700,Burkina Faso,,No,2013,,,,,11947176341.9966,108.56
6701,Burundi,,No,2013,,,,,2714505634.52629,108.56
6702,Cabo Verde,,No,2013,,,,,1850951315.45564,108.56
6703,Cambodia,,No,2013,,,,,15449630418.5486,108.56
6704,Central African Republic,,No,2013,,,,,1518565219.01061,108.56
6705,Comoros,,No,2013,,,,,618663921.86116,108.56
6706,"Congo, Dem. Rep.",,No,2013,,,,,30014813755.772,108.56
6707,"Congo, Rep.",,No,2013,,,,,14085851348.069,108.56
6708,Costa Rica,,No,2013,,,,,49745088111.6953,108.56
6709,Cote d'Ivoire,,No,2013,,,,,31273049200.243,108.56
6710,Cuba,,No,2013,,,,,77148000000.0,108.56
6711,Cyprus,,No,2013,,,,,24084572490.7063,108.56
6712,Czech Republic,,No,2013,,,,,209402444996.104,108.56
6713,Djibouti,,No,2013,,,,,1455000000.0,108.56
6714,Dominica,,No,2013,,,,,501979277.037037,108.56
6715,Dominican Republic,,No,2013,,,,,61965942056.6828,108.56
6716,"Egypt, Arab Rep.",,No,2013,,,,,288586231501.877,108.56
6717,El Salvador,,No,2013,,,,,24350930000.0,108.56
6718,Estonia,,No,2013,,,,,25137153149.4377,108.56
6719,Ethiopia,,No,2013,,,,,47648211133.2183,108.56
6720,Faroe Islands,,No,2013,,,,,2613464380.46401,108.56
6721,Fiji,,No,2013,,,,,4190143206.25611,108.56
6722,Finland,,No,2013,,,,,269980111642.898,108.56
6723,"Gambia, The",,No,2013,,,,,898957682.737216,108.56
6724,Georgia,,No,2013,,,,,16140047012.1438,108.56
6725,Greenland,,No,2013,,,,,2483396542.2075,108.56
6726,Grenada,,No,2013,,,,,842620111.111111,108.56
6727,Guam,,No,2013,,,,,5337000000.0,108.56
6728,Guatemala,,No,2013,,,,,53851058955.2999,108.56
6729,Guinea,,No,2013,,,,,8376667793.25478,108.56
6730,Guinea-Bissau,,No,2013,,,,,1046117071.03831,108.56
6731,Haiti,,No,2013,,,,,8452509315.87722,108.56
6732,Honduras,,No,2013,,,,,18496438641.4768,108.56
6733,"Hong Kong SAR, China",,No,2013,,,,,275696879834.966,108.56
6734,Hungary,,No,2013,,,,,135215704418.963,108.56
6735,Iceland,,No,2013,,,,,15479256844.8708,108.56
6736,"Iran, Islamic Rep.",,No,2013,,,,,467414852231.298,108.56
6737,Ireland,,No,2013,,,,,239389337002.814,108.56
6738,Isle of Man,,No,2013,,,,,6754330154.76004,108.56
6739,Israel,,No,2013,,,,,292489185194.417,108.56
6740,Jamaica,,No,2013,,,,,14274983015.9485,108.56
6741,Jordan,,No,2013,,,,,33593843661.9718,108.56
6742,Kenya,,No,2013,,,,,55097343447.5616,108.56
6743,Kiribati,,No,2013,,,,,187153601.08129,108.56
6744,"Korea, Rep.",,No,2013,,,,,1305604981271.91,108.56
6745,Kosovo,,No,2013,,,,,7072092405.73553,108.56
6746,Kyrgyz Republic,,No,2013,,,,,7335027591.91628,108.56
6747,Lao PDR,,No,2013,,,,,11942230508.3344,108.56
6748,Latvia,,No,2013,,,,,30314363218.6773,108.56
6749,Lebanon,,No,2013,,,,,46014226807.5622,108.56
6750,Lesotho,,No,2013,,,,,2526009072.92519,108.56
6751,Liberia,,No,2013,,,,,1946500000.0,108.56
6752,Liechtenstein,,No,2013,,,,,6391735893.83968,108.56
6753,Lithuania,,No,2013,,,,,46473646001.5672,108.56
6754,Luxembourg,,No,2013,,,,,61739352212.3049,108.56
6755,"Macao SAR, China",,No,2013,,,,,51552075901.5183,108.56
6756,"Macedonia, FYR",,No,2013,,,,,10817712138.9451,108.56
6757,Madagascar,,No,2013,,,,,10601690871.7611,108.56
6758,Malawi,,No,2013,,,,,5518901971.40057,108.56
6759,Maldives,,No,2013,,,,,3295011380.8096,108.56
6760,Mali,,No,2013,,,,,13246412031.4145,108.56
6761,Malta,,No,2013,,,,,10145944323.6938,108.56
6762,Marshall Islands,,No,2013,,,,,190800800.0,108.56
6763,Mauritania,,No,2013,,,,,5724227185.17784,108.56
6764,Mauritius,,No,2013,,,,,12129642296.4425,108.56
6765,"Micronesia, Fed. Sts.",,No,2013,,,,,316040600.0,108.56
6766,Moldova,,No,2013,,,,,7985349731.46471,108.56
6767,Mongolia,,No,2013,,,,,12582122604.1921,108.56
6768,Montenegro,,No,2013,,,,,4464260488.58205,108.56
6769,Mozambique,,No,2013,,,,,16018848990.669,108.56
6770,Myanmar,,No,2013,,,,,60269734044.526,108.56
6771,Namibia,,No,2013,,,,,12717790500.6163,108.56
6772,Nauru,,No,2013,,,,,108601538.461538,108.56
6773,Nepal,,No,2013,,,,,19271168018.482,108.56
6774,Nicaragua,,No,2013,,,,,10982972256.3787,108.56
6775,Niger,,No,2013,,,,,7667951987.6933,108.56
6776,Northern Mariana Islands,,No,2013,,,,,784000000.0,108.56
6777,Palau,,No,2013,,,,,228012200.0,108.56
6778,Panama,,No,2013,,,,,44856189500.0,108.56
6779,Papua New Guinea,,No,2013,,,,,21261305413.2323,108.56
6780,Paraguay,,No,2013,,,,,28965906502.2306,108.56
6781,Peru,,No,2013,,,,,201217661645.509,108.56
6782,Portugal,,No,2013,,,,,226073492966.495,108.56
6783,Puerto Rico,,No,2013,,,,,103134778000.0,108.56
6784,Russian Federation,,No,2013,,,,,2297128039058.21,108.56
6785,Rwanda,,No,2013,,,,,7622526429.08839,108.56
6786,Samoa,,No,2013,,,,,804808525.537223,108.56
6787,San Marino,,No,2013,,,,,1865374402.54912,108.56
6788,Sao Tome and Principe,,No,2013,,,,,302925489.682558,108.56
6789,Senegal,,No,2013,,,,,14851057084.776,108.56
6790,Seychelles,,No,2013,,,,,1411061260.70839,108.56
6791,Sierra Leone,,No,2013,,,,,4920343194.99339,108.56
6792,Slovak Republic,,No,2013,,,,,98478349315.3252,108.56
6793,Slovenia,,No,2013,,,,,48116256926.0807,108.56
6794,Solomon Islands,,No,2013,,,,,1059695156.18795,108.56
6795,Somalia,,No,2013,,,,,5352000000.0,108.56
6796,South Sudan,,No,2013,,,,,13257635694.9153,108.56
6797,Sri Lanka,,No,2013,,,,,74317806754.5267,108.56
6798,St. Kitts and Nevis,,No,2013,,,,,788163888.888889,108.56
6799,St. Lucia,,No,2013,,,,,1489928888.88889,108.56
6800,St. Vincent and the Grenadines,,No,2013,,,,,721207148.148148,108.56
6801,Sudan,,No,2013,,,,,72065940085.772,108.56
6802,Suriname,,No,2013,,,,,5145757575.75758,108.56
6803,Swaziland,,No,2013,,,,,4560713073.91948,108.56
6804,Switzerland,,No,2013,,,,,688504173431.454,108.56
6805,Tajikistan,,No,2013,,,,,8506674782.75471,108.56
6806,Tanzania,,No,2013,,,,,44333456244.744,108.56
6807,Timor-Leste,,No,2013,,,,,1410000000.0,108.56
6808,Togo,,No,2013,,,,,4080929201.27925,108.56
6809,Tonga,,No,2013,,,,,450686353.674011,108.56
6810,Trinidad and Tobago,,No,2013,,,,,26436159314.5624,108.56
6811,Tuvalu,,No,2013,,,,,38322359.5288666,108.56
6812,Uganda,,No,2013,,,,,24599553471.8672,108.56
6813,Uruguay,,No,2013,,,,,57531233350.9101,108.56
6814,Uzbekistan,,No,2013,,,,,57690453460.6205,108.56
6815,Vanuatu,,No,2013,,,,,801787555.861121,108.56
6816,"Venezuela, RB",,No,2013,,,,,371006299120.244,108.56
6817,Virgin Islands (U.S.),,No,2013,,,,,3764000000.0,108.56
6818,West Bank and Gaza,,No,2013,,,,,12476000000.0,108.56
6819,"Yemen, Rep.",,No,2013,,,,,40415233436.1767,108.56
6820,Zambia,,No,2013,,,,,28045460442.1876,108.56
6821,Zimbabwe,,No,2013,,,,,15451768658.5469,108.56
6822,Algeria,Africa ,Yes,2014,1192.833,389.4892161643836,622.94027401,6.166666666666667,213810022462.428,98.97
6823,Angola,Africa ,Yes,2014,1653.688,147.2358904109589,1607.899526027397,0.0,126776874216.703,98.97
6824,Argentina,Latin America,No,2014,532.222,719.7779253296547,,,526319673731.638,98.97
6825,Australia,OECD Asia Pacific,No,2014,234.082,1127.745205479452,244.2989901433692,440.8864758064517,1459597906912.7,98.97
6826,Azerbaijan,Other Eurasia,No,2014,793.134,98.57534246575342,669.4166666666666,,75244166772.9185,98.97
6827,Bahrain,Middle East ,No,2014,202.512,,0.0,211.08333333333331,33387712765.9575,98.97
6828,Brazil,Latin America,No,2014,2254.586,3178.090453339044,517.25,333.3333333333333,2455993200170.0,98.97
6829,Brunei,Other Asia,No,2014,114.449,,108.0,,,98.97
6830,Cameroon,Africa ,No,2014,74.605,,,,34942948737.3967,98.97
6831,Canada,OECD Americas,No,2014,1399.841,2389.1123287671235,2276.1731307603686,563.6344295954941,1792883225804.38,98.97
6832,Chad,Africa ,No,2014,103.57,,,,13922223233.5184,98.97
6833,Chile,OECD Americas,No,2014,6.581,336.2191780821918,,182.49331506849316,260990299051.116,98.97
6834,China,China,No,2014,4208.34,10934.945364187248,12.166666666666666,6177.503367281107,10482372109961.9,98.97
6835,Colombia,Latin America,No,2014,990.34,306.3123287671233,722.0,,378195707612.393,98.97
6836,Congo,Africa ,Yes,2014,241.459,7.4910356564921425,260.92004440000005,0.0,,98.97
6837,Denmark,OECD Europe,No,2014,164.904,,,,352993633221.281,98.97
6838,Ecuador,Latin America,No,2014,556.552,285.75165539175464,422.426753553,0.0,101726331000.0,98.97
6839,Egypt,Africa ,No,2014,573.868,897.4473705586945,117.08333333333331,84.5,,98.97
6840,Equatorial Guinea,Africa ,Yes,2014,201.498,7.273,196.6664542571868,,21736500712.9638,98.97
6841,Gabon,Africa ,Yes,2014,214.913,43.99484183442252,207.42821064417976,0.0,18179717776.1597,98.97
6842,Ghana,Africa ,No,2014,101.222,,,,38616536131.648,98.97
6843,Guyana,Latin America,No,2014,0.0,,,,3077643313.70623,98.97
6844,India,India,No,2014,720.118,3938.5594815414106,0.0,3791.4155604425914,2035393459979.46,98.97
6845,Indonesia,Other Asia,No,2014,697.279,1635.082191780822,255.9090909090909,383.24859208016574,890814755233.225,98.97
6846,IR Iran,Middle East ,Yes,2014,3117.082,,1109.1753424,0.0,,98.97
6847,Iraq,Middle East ,Yes,2014,3110.471,680.2582648401826,2515.52602745,0.0,234648370497.427,98.97
6848,Kazakhstan,Other Eurasia,No,2014,1371.526,269.6986301369863,1250.8997316486,,221415572819.5,98.97
6849,Kuwait,Middle East ,Yes,2014,2866.78,390.89327397260274,1994.84,0.0,162631763879.129,98.97
6850,Libya,Africa ,Yes,2014,479.899,222.2,329.4,0.0,,98.97
6851,Malaysia,Other Asia,No,2014,492.63,692.1041237505804,229.0,209.33333333333331,338061963396.376,98.97
6852,Mexico,OECD Americas,No,2014,2428.882,2039.783561643836,1219.7515098566307,,1298461494903.14,98.97
6853,Nigeria,Africa ,Yes,2014,1807.047,396.0614383423797,2120.069306812,0.0,568498937588.035,98.97
6854,Norway,OECD Europe,No,2014,1511.825,,1202.8445753424658,,499338534779.159,98.97
6855,Oman,Middle East ,No,2014,856.1229999999999,,,,81034395058.5175,98.97
6856,Qatar,Middle East ,No,2014,709.154,242.691832938973,595.4620384,0.0,206224725274.725,98.97
6857,Russia,Russia,No,2014,10086.753,3547.67517165578,4488.416666666667,15.161424657534246,,98.97
6858,Saudi Arabia,Middle East ,Yes,2014,9712.7,3205.4377253686416,7153.45776478,0.0,756350347333.334,98.97
6859,Sudans,Africa ,No,2014,285.627,,168.0,,,98.97
6860,Syrian Arab Rep.,Middle East ,No,2014,22.847,,,,,98.97
6861,Thailand,Other Asia,No,2014,138.537,1330.9095890410958,,805.9166666666666,406521561093.357,98.97
6862,United Arab Emirates,Middle East ,Yes,2014,2794.0,719.4950152448887,2496.728766982,22.0,403197682886.317,98.97
6863,United Kingdom,OECD Europe,No,2014,776.049,1517.6794520547944,569.5293698630137,940.3716164383562,3022827781881.39,98.97
6864,United States,OECD Americas,No,2014,8793.342,19260.175342465755,351.0,7344.0,17393103000000.0,98.97
6865,Venezuela,Latin America,Yes,2014,2682.633,751.750301369863,1964.8612575342463,41.5,,98.97
6866,Vietnam,Other Asia,No,2014,311.838,365.03357117808224,173.44,,186204652922.262,98.97
6867,Yemen,Middle East ,No,2014,119.192,,,,,98.97
6868,Belarus,,No,2014,,166.5194360959103,,453.75,78813839984.3506,98.97
6869,Belgium,,No,2014,,607.2739726027397,,649.9734246575343,531075861047.287,98.97
6870,Bulgaria,,No,2014,,97.32328767123288,,102.41666666666669,56732006512.0065,98.97
6871,Croatia,,No,2014,,101.03287671232876,,37.12142465753425,57080369367.8021,98.97
6872,France,,No,2014,,1745.6493150684933,,1077.3930410958906,2849305322684.76,98.97
6873,Germany,,No,2014,,2373.854794520548,,1806.3769041095893,3890606893346.69,98.97
6874,I.R.Iran,,No,2014,,1845.6051178643263,,,,98.97
6875,Italy,,No,2014,,1266.186301369863,,1087.2668219178083,2151732868243.21,98.97
6876,Japan,,No,2014,,4287.882191780822,,3244.583333333333,4848733415523.53,98.97
6877,Netherlands,,No,2014,,932.082191780822,,959.089397260274,879635084124.987,98.97
6878,New Zealand,,No,2014,,156.7178082191781,,,200696291789.952,98.97
6879,Pakistan,,No,2014,,452.2419301041096,,,244360888750.807,98.97
6880,Philippines,,No,2014,,332.97395111563065,,183.58333333333331,284584522898.872,98.97
6881,Poland,,No,2014,,504.47945205479454,,,545075908845.995,98.97
6882,Romania,,No,2014,,174.53150684931506,,138.41666666666666,199493490982.921,98.97
6883,Serbia,,No,2014,,84.01643835616439,,,44210806365.6817,98.97
6884,Singapore,,No,2014,,1204.1644383561645,,786.4166666666666,308142766948.149,98.97
6885,South Africa,,No,2014,,638.0667980163502,,458.9166666666667,351119102947.143,98.97
6886,South Korea,,No,2014,,2347.772602739726,,2476.94594520548,,98.97
6887,Spain,,No,2014,,1199.6054794520549,,1192.4256164383562,1376910811040.88,98.97
6888,Syria,,No,2014,,143.1526904109589,,,,98.97
6889,Tunisia,,No,2014,,94.47983561643836,,,47587913058.8443,98.97
6890,Turkey,,No,2014,,762.5561643835616,,352.9523287671233,934167809301.667,98.97
6891,Turkmenistan,,No,2014,,132.03287671232877,,,43524210526.3158,98.97
6892,Ukraine,,No,2014,,259.3435260018136,,3.589808219178082,133503411375.739,98.97
6893,Trinidad & Tobago,,No,2014,,,34.166666666666664,60.90909090909091,,98.97
6894,Eqautorial Guinea,,No,2014,,,,0.0,,98.97
6895,Greece,,No,2014,,,,420.49383561643833,237029579260.722,98.97
6896,Morocco,,No,2014,,,,104.91666666666669,110081248587.369,98.97
6897,Sweden,,No,2014,,,,378.2526301369863,573817719109.402,98.97
6898,Arab World,,No,2014,,,,,2906616435186.9,98.97
6899,Caribbean small states,,No,2014,,,,,71392784816.8765,98.97
6900,Central Europe and the Baltics,,No,2014,,,,,1463360359358.05,98.97
6901,Early-demographic dividend,,No,2014,,,,,10529872000158.3,98.97
6902,East Asia & Pacific,,No,2014,,,,,21900031790821.4,98.97
6903,East Asia & Pacific (excluding high income),,No,2014,,,,,12754057710794.4,98.97
6904,East Asia & Pacific (IDA & IBRD countries),,No,2014,,,,,12729502234335.3,98.97
6905,Euro area,,No,2014,,,,,13476466492426.9,98.97
